mixture_ID,mixture_path,source_1_path,source_2_path,length
6415-116629-0016_5688-15787-0016,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/6415-116629-0016_5688-15787-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/6415-116629-0016_5688-15787-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/6415-116629-0016_5688-15787-0016.wav,19760.0
8063-274117-0012_7302-86814-0048,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8063-274117-0012_7302-86814-0048.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8063-274117-0012_7302-86814-0048.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8063-274117-0012_7302-86814-0048.wav,19120.0
8063-274115-0006_5688-41232-0037,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8063-274115-0006_5688-41232-0037.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8063-274115-0006_5688-41232-0037.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8063-274115-0006_5688-41232-0037.wav,7050.0
8324-286681-0012_5688-41232-0057,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8324-286681-0012_5688-41232-0057.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8324-286681-0012_5688-41232-0057.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8324-286681-0012_5688-41232-0057.wav,25090.0
3214-167607-0008_8063-274117-0023,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/3214-167607-0008_8063-274117-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/3214-167607-0008_8063-274117-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/3214-167607-0008_8063-274117-0023.wav,12050.0
374-180298-0051_8063-274115-0025,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/374-180298-0051_8063-274115-0025.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/374-180298-0051_8063-274115-0025.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/374-180298-0051_8063-274115-0025.wav,6680.0
5688-41232-0050_3214-167606-0022,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/5688-41232-0050_3214-167606-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/5688-41232-0050_3214-167606-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/5688-41232-0050_3214-167606-0022.wav,27950.0
374-180299-0008_8324-286682-0009,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/374-180299-0008_8324-286682-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/374-180299-0008_8324-286682-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/374-180299-0008_8324-286682-0009.wav,26340.0
1502-122619-0066_8324-286681-0013,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/1502-122619-0066_8324-286681-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/1502-122619-0066_8324-286681-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/1502-122619-0066_8324-286681-0013.wav,8760.0
7302-86815-0000_8324-286682-0017,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86815-0000_8324-286682-0017.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86815-0000_8324-286682-0017.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86815-0000_8324-286682-0017.wav,25320.0
5688-41232-0010_6415-116629-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/5688-41232-0010_6415-116629-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/5688-41232-0010_6415-116629-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/5688-41232-0010_6415-116629-0036.wav,20730.0
4441-76250-0026_8324-286683-0027,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4441-76250-0026_8324-286683-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4441-76250-0026_8324-286683-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4441-76250-0026_8324-286683-0027.wav,24480.0
1502-122619-0090_4441-76263-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/1502-122619-0090_4441-76263-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/1502-122619-0090_4441-76263-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/1502-122619-0090_4441-76263-0005.wav,7960.0
374-180299-0007_1502-122619-0091,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/374-180299-0007_1502-122619-0091.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/374-180299-0007_1502-122619-0091.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/374-180299-0007_1502-122619-0091.wav,16340.0
4441-76263-0003_1502-122619-0049,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4441-76263-0003_1502-122619-0049.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4441-76263-0003_1502-122619-0049.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4441-76263-0003_1502-122619-0049.wav,25370.0
4014-186176-0021_8324-286682-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4014-186176-0021_8324-286682-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4014-186176-0021_8324-286682-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4014-186176-0021_8324-286682-0036.wav,15340.0
4014-186179-0006_1502-122619-0008,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4014-186179-0006_1502-122619-0008.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4014-186179-0006_1502-122619-0008.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4014-186179-0006_1502-122619-0008.wav,22990.0
3214-167606-0021_8324-286683-0013,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/3214-167606-0021_8324-286683-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/3214-167606-0021_8324-286683-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/3214-167606-0021_8324-286683-0013.wav,22690.0
3214-167602-0022_374-180299-0016,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/3214-167602-0022_374-180299-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/3214-167602-0022_374-180299-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/3214-167602-0022_374-180299-0016.wav,13350.0
7302-86814-0013_8063-274115-0033,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86814-0013_8063-274115-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86814-0013_8063-274115-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86814-0013_8063-274115-0033.wav,7770.0
8324-286681-0008_4014-186176-0027,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8324-286681-0008_4014-186176-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8324-286681-0008_4014-186176-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8324-286681-0008_4014-186176-0027.wav,21770.0
5688-15787-0018_6415-116629-0035,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/5688-15787-0018_6415-116629-0035.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/5688-15787-0018_6415-116629-0035.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/5688-15787-0018_6415-116629-0035.wav,22920.0
374-180298-0003_8063-274116-0040,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/374-180298-0003_8063-274116-0040.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/374-180298-0003_8063-274116-0040.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/374-180298-0003_8063-274116-0040.wav,6470.0
4441-76262-0008_5688-15787-0009,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4441-76262-0008_5688-15787-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4441-76262-0008_5688-15787-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4441-76262-0008_5688-15787-0009.wav,20030.0
6415-111615-0025_5688-41232-0029,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/6415-111615-0025_5688-41232-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/6415-111615-0025_5688-41232-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/6415-111615-0025_5688-41232-0029.wav,20820.0
7302-86815-0037_1502-122619-0009,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86815-0037_1502-122619-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86815-0037_1502-122619-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86815-0037_1502-122619-0009.wav,12970.0
5688-41232-0073_6415-111615-0020,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/5688-41232-0073_6415-111615-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/5688-41232-0073_6415-111615-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/5688-41232-0073_6415-111615-0020.wav,28320.0
8324-286681-0021_8063-274112-0030,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8324-286681-0021_8063-274112-0030.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8324-286681-0021_8063-274112-0030.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8324-286681-0021_8063-274112-0030.wav,13260.0
7302-86815-0055_3214-167602-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86815-0055_3214-167602-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86815-0055_3214-167602-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86815-0055_3214-167602-0010.wav,17310.0
8063-274117-0026_6415-100596-0013,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8063-274117-0026_6415-100596-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8063-274117-0026_6415-100596-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8063-274117-0026_6415-100596-0013.wav,15790.0
5688-15787-0002_4014-186175-0016,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/5688-15787-0002_4014-186175-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/5688-15787-0002_4014-186175-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/5688-15787-0002_4014-186175-0016.wav,18680.0
6415-100596-0016_1502-122615-0023,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/6415-100596-0016_1502-122615-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/6415-100596-0016_1502-122615-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/6415-100596-0016_1502-122615-0023.wav,23320.0
8063-274116-0034_3214-167606-0033,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8063-274116-0034_3214-167606-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8063-274116-0034_3214-167606-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8063-274116-0034_3214-167606-0033.wav,8480.0
1502-122615-0036_7302-86815-0067,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/1502-122615-0036_7302-86815-0067.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/1502-122615-0036_7302-86815-0067.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/1502-122615-0036_7302-86815-0067.wav,27700.0
4014-186176-0008_6415-116629-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4014-186176-0008_6415-116629-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4014-186176-0008_6415-116629-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4014-186176-0008_6415-116629-0005.wav,16590.0
7302-86815-0018_4014-186175-0011,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86815-0018_4014-186175-0011.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86815-0018_4014-186175-0011.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86815-0018_4014-186175-0011.wav,10340.0
4441-76263-0011_4014-186175-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4441-76263-0011_4014-186175-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4441-76263-0011_4014-186175-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4441-76263-0011_4014-186175-0036.wav,8430.0
8063-274116-0036_4014-186175-0029,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8063-274116-0036_4014-186175-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8063-274116-0036_4014-186175-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8063-274116-0036_4014-186175-0029.wav,6950.0
6415-100596-0021_4441-76250-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/6415-100596-0021_4441-76250-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/6415-100596-0021_4441-76250-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/6415-100596-0021_4441-76250-0010.wav,10630.0
5688-41232-0036_4441-76250-0014,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/5688-41232-0036_4441-76250-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/5688-41232-0036_4441-76250-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/5688-41232-0036_4441-76250-0014.wav,28390.0
8324-286683-0038_4441-76263-0016,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8324-286683-0038_4441-76263-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8324-286683-0038_4441-76263-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8324-286683-0038_4441-76263-0016.wav,7670.0
8063-274117-0022_1502-122619-0043,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8063-274117-0022_1502-122619-0043.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8063-274117-0022_1502-122619-0043.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8063-274117-0022_1502-122619-0043.wav,13290.0
8324-286682-0006_374-180299-0044,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8324-286682-0006_374-180299-0044.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8324-286682-0006_374-180299-0044.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8324-286682-0006_374-180299-0044.wav,29400.0
6415-116629-0002_374-180298-0004,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/6415-116629-0002_374-180298-0004.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/6415-116629-0002_374-180298-0004.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/6415-116629-0002_374-180298-0004.wav,16130.0
1502-122619-0080_7302-86815-0069,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/1502-122619-0080_7302-86815-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/1502-122619-0080_7302-86815-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/1502-122619-0080_7302-86815-0069.wav,21840.0
4014-186183-0017_8063-274116-0001,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4014-186183-0017_8063-274116-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4014-186183-0017_8063-274116-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4014-186183-0017_8063-274116-0001.wav,8700.0
4441-76250-0028_4014-186179-0028,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4441-76250-0028_4014-186179-0028.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4441-76250-0028_4014-186179-0028.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4441-76250-0028_4014-186179-0028.wav,20190.0
4441-76250-0019_8324-286681-0022,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4441-76250-0019_8324-286681-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4441-76250-0019_8324-286681-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4441-76250-0019_8324-286681-0022.wav,9430.0
8324-286682-0029_7302-86815-0064,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8324-286682-0029_7302-86815-0064.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8324-286682-0029_7302-86815-0064.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8324-286682-0029_7302-86815-0064.wav,22610.0
7302-86815-0075_8063-274117-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86815-0075_8063-274117-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86815-0075_8063-274117-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86815-0075_8063-274117-0005.wav,7030.0
7302-86815-0047_3214-167602-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86815-0047_3214-167602-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86815-0047_3214-167602-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86815-0047_3214-167602-0005.wav,10870.0
4014-186175-0028_6415-116629-0026,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/4014-186175-0028_6415-116629-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/4014-186175-0028_6415-116629-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/4014-186175-0028_6415-116629-0026.wav,10270.0
8324-286682-0007_8063-274117-0014,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/8324-286682-0007_8063-274117-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/8324-286682-0007_8063-274117-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/8324-286682-0007_8063-274117-0014.wav,25480.0
7302-86815-0016_4014-186179-0020,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/7302-86815-0016_4014-186179-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/7302-86815-0016_4014-186179-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/7302-86815-0016_4014-186179-0020.wav,19940.0
6415-111615-0021_8324-286682-0019,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/mix_clean/6415-111615-0021_8324-286682-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s1/6415-111615-0021_8324-286682-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav2k/min/train-100-rand10-train/s2/6415-111615-0021_8324-286682-0019.wav,25010.0
