mixture_ID,mixture_path,source_1_path,noise_path,length
8063-274115-0006_5688-41232-0037,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8063-274115-0006_5688-41232-0037.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8063-274115-0006_5688-41232-0037.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8063-274115-0006_5688-41232-0037.wav,28200.0
8324-286681-0012_5688-41232-0057,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286681-0012_5688-41232-0057.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286681-0012_5688-41232-0057.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286681-0012_5688-41232-0057.wav,100360.0
3214-167607-0008_8063-274117-0023,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/3214-167607-0008_8063-274117-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/3214-167607-0008_8063-274117-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/3214-167607-0008_8063-274117-0023.wav,48200.0
374-180298-0051_8063-274115-0025,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/374-180298-0051_8063-274115-0025.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/374-180298-0051_8063-274115-0025.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/374-180298-0051_8063-274115-0025.wav,26720.0
5688-41232-0050_3214-167606-0022,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/5688-41232-0050_3214-167606-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/5688-41232-0050_3214-167606-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/5688-41232-0050_3214-167606-0022.wav,111800.0
374-180299-0008_8324-286682-0009,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/374-180299-0008_8324-286682-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/374-180299-0008_8324-286682-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/374-180299-0008_8324-286682-0009.wav,105360.0
1502-122619-0066_8324-286681-0013,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/1502-122619-0066_8324-286681-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/1502-122619-0066_8324-286681-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/1502-122619-0066_8324-286681-0013.wav,35040.0
7302-86815-0000_8324-286682-0017,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86815-0000_8324-286682-0017.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86815-0000_8324-286682-0017.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86815-0000_8324-286682-0017.wav,101280.0
5688-41232-0010_6415-116629-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/5688-41232-0010_6415-116629-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/5688-41232-0010_6415-116629-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/5688-41232-0010_6415-116629-0036.wav,82920.0
4441-76250-0026_8324-286683-0027,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4441-76250-0026_8324-286683-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4441-76250-0026_8324-286683-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4441-76250-0026_8324-286683-0027.wav,97920.0
1502-122619-0090_4441-76263-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/1502-122619-0090_4441-76263-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/1502-122619-0090_4441-76263-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/1502-122619-0090_4441-76263-0005.wav,31840.0
374-180299-0007_1502-122619-0091,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/374-180299-0007_1502-122619-0091.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/374-180299-0007_1502-122619-0091.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/374-180299-0007_1502-122619-0091.wav,65360.0
4441-76263-0003_1502-122619-0049,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4441-76263-0003_1502-122619-0049.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4441-76263-0003_1502-122619-0049.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4441-76263-0003_1502-122619-0049.wav,101480.0
4014-186176-0021_8324-286682-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4014-186176-0021_8324-286682-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4014-186176-0021_8324-286682-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4014-186176-0021_8324-286682-0036.wav,61360.0
4014-186179-0006_1502-122619-0008,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4014-186179-0006_1502-122619-0008.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4014-186179-0006_1502-122619-0008.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4014-186179-0006_1502-122619-0008.wav,91960.0
3214-167606-0021_8324-286683-0013,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/3214-167606-0021_8324-286683-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/3214-167606-0021_8324-286683-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/3214-167606-0021_8324-286683-0013.wav,90760.0
3214-167602-0022_374-180299-0016,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/3214-167602-0022_374-180299-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/3214-167602-0022_374-180299-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/3214-167602-0022_374-180299-0016.wav,53400.0
7302-86814-0013_8063-274115-0033,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86814-0013_8063-274115-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86814-0013_8063-274115-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86814-0013_8063-274115-0033.wav,31080.0
8324-286681-0008_4014-186176-0027,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286681-0008_4014-186176-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286681-0008_4014-186176-0027.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286681-0008_4014-186176-0027.wav,87080.0
5688-15787-0018_6415-116629-0035,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/5688-15787-0018_6415-116629-0035.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/5688-15787-0018_6415-116629-0035.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/5688-15787-0018_6415-116629-0035.wav,91680.0
374-180298-0003_8063-274116-0040,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/374-180298-0003_8063-274116-0040.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/374-180298-0003_8063-274116-0040.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/374-180298-0003_8063-274116-0040.wav,25880.0
4441-76262-0008_5688-15787-0009,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4441-76262-0008_5688-15787-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4441-76262-0008_5688-15787-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4441-76262-0008_5688-15787-0009.wav,80120.0
6415-111615-0025_5688-41232-0029,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/6415-111615-0025_5688-41232-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/6415-111615-0025_5688-41232-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/6415-111615-0025_5688-41232-0029.wav,83280.0
7302-86815-0037_1502-122619-0009,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86815-0037_1502-122619-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86815-0037_1502-122619-0009.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86815-0037_1502-122619-0009.wav,51880.0
5688-41232-0073_6415-111615-0020,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/5688-41232-0073_6415-111615-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/5688-41232-0073_6415-111615-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/5688-41232-0073_6415-111615-0020.wav,113280.0
8324-286681-0021_8063-274112-0030,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286681-0021_8063-274112-0030.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286681-0021_8063-274112-0030.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286681-0021_8063-274112-0030.wav,53040.0
7302-86815-0055_3214-167602-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86815-0055_3214-167602-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86815-0055_3214-167602-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86815-0055_3214-167602-0010.wav,69240.0
8063-274117-0026_6415-100596-0013,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8063-274117-0026_6415-100596-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8063-274117-0026_6415-100596-0013.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8063-274117-0026_6415-100596-0013.wav,63160.0
5688-15787-0002_4014-186175-0016,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/5688-15787-0002_4014-186175-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/5688-15787-0002_4014-186175-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/5688-15787-0002_4014-186175-0016.wav,74720.0
6415-100596-0016_1502-122615-0023,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/6415-100596-0016_1502-122615-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/6415-100596-0016_1502-122615-0023.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/6415-100596-0016_1502-122615-0023.wav,93280.0
8063-274116-0034_3214-167606-0033,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8063-274116-0034_3214-167606-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8063-274116-0034_3214-167606-0033.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8063-274116-0034_3214-167606-0033.wav,33920.0
1502-122615-0036_7302-86815-0067,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/1502-122615-0036_7302-86815-0067.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/1502-122615-0036_7302-86815-0067.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/1502-122615-0036_7302-86815-0067.wav,110800.0
4014-186176-0008_6415-116629-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4014-186176-0008_6415-116629-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4014-186176-0008_6415-116629-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4014-186176-0008_6415-116629-0005.wav,66360.0
7302-86815-0018_4014-186175-0011,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86815-0018_4014-186175-0011.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86815-0018_4014-186175-0011.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86815-0018_4014-186175-0011.wav,41360.0
4441-76263-0011_4014-186175-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4441-76263-0011_4014-186175-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4441-76263-0011_4014-186175-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4441-76263-0011_4014-186175-0036.wav,33720.0
8063-274116-0036_4014-186175-0029,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8063-274116-0036_4014-186175-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8063-274116-0036_4014-186175-0029.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8063-274116-0036_4014-186175-0029.wav,27800.0
6415-100596-0021_4441-76250-0010,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/6415-100596-0021_4441-76250-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/6415-100596-0021_4441-76250-0010.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/6415-100596-0021_4441-76250-0010.wav,42520.0
5688-41232-0036_4441-76250-0014,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/5688-41232-0036_4441-76250-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/5688-41232-0036_4441-76250-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/5688-41232-0036_4441-76250-0014.wav,113560.0
8324-286683-0038_4441-76263-0016,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286683-0038_4441-76263-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286683-0038_4441-76263-0016.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286683-0038_4441-76263-0016.wav,30680.0
8063-274117-0022_1502-122619-0043,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8063-274117-0022_1502-122619-0043.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8063-274117-0022_1502-122619-0043.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8063-274117-0022_1502-122619-0043.wav,53160.0
8324-286682-0006_374-180299-0044,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286682-0006_374-180299-0044.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286682-0006_374-180299-0044.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286682-0006_374-180299-0044.wav,117600.0
6415-116629-0002_374-180298-0004,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/6415-116629-0002_374-180298-0004.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/6415-116629-0002_374-180298-0004.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/6415-116629-0002_374-180298-0004.wav,64520.0
1502-122619-0080_7302-86815-0069,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/1502-122619-0080_7302-86815-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/1502-122619-0080_7302-86815-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/1502-122619-0080_7302-86815-0069.wav,87360.0
4014-186183-0017_8063-274116-0001,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4014-186183-0017_8063-274116-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4014-186183-0017_8063-274116-0001.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4014-186183-0017_8063-274116-0001.wav,34800.0
4441-76250-0028_4014-186179-0028,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4441-76250-0028_4014-186179-0028.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4441-76250-0028_4014-186179-0028.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4441-76250-0028_4014-186179-0028.wav,80760.0
4441-76250-0019_8324-286681-0022,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4441-76250-0019_8324-286681-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4441-76250-0019_8324-286681-0022.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4441-76250-0019_8324-286681-0022.wav,37720.0
8324-286682-0029_7302-86815-0064,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286682-0029_7302-86815-0064.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286682-0029_7302-86815-0064.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286682-0029_7302-86815-0064.wav,90440.0
7302-86815-0075_8063-274117-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86815-0075_8063-274117-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86815-0075_8063-274117-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86815-0075_8063-274117-0005.wav,28120.0
7302-86815-0047_3214-167602-0005,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86815-0047_3214-167602-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86815-0047_3214-167602-0005.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86815-0047_3214-167602-0005.wav,43480.0
4014-186175-0028_6415-116629-0026,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/4014-186175-0028_6415-116629-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/4014-186175-0028_6415-116629-0026.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/4014-186175-0028_6415-116629-0026.wav,41080.0
8324-286682-0007_8063-274117-0014,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286682-0007_8063-274117-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286682-0007_8063-274117-0014.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286682-0007_8063-274117-0014.wav,101920.0
7302-86815-0016_4014-186179-0020,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/7302-86815-0016_4014-186179-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/7302-86815-0016_4014-186179-0020.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/7302-86815-0016_4014-186179-0020.wav,79760.0
6415-111615-0021_8324-286682-0019,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/6415-111615-0021_8324-286682-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/6415-111615-0021_8324-286682-0019.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/6415-111615-0021_8324-286682-0019.wav,100040.0
374-180299-0043_1502-122619-0069,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/374-180299-0043_1502-122619-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/374-180299-0043_1502-122619-0069.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/374-180299-0043_1502-122619-0069.wav,30520.0
1502-122615-0038_8063-274115-0036,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/1502-122615-0038_8063-274115-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/1502-122615-0038_8063-274115-0036.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/1502-122615-0038_8063-274115-0036.wav,50080.0
8324-286681-0002_7302-86815-0058,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/mix_single/8324-286681-0002_7302-86815-0058.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/s1/8324-286681-0002_7302-86815-0058.wav,/mnt/scratch07/hushell/UploadAI/datasets/Avatar10Mix2/wav8k/min/train-100-rand10-train/noise/8324-286681-0002_7302-86815-0058.wav,96400.0
